Horror,cb2a85ba-6333-11e6-bfd4-a45e60eb67c5,5.2,PG,1974,"{'devil','pregnant'}","It's Alive"
Fantasy,cb2a497d-6333-11e6-b58e-a45e60eb67c5,7.7,PG,1974,"{'phantom','rock-opera','musical'}","Phantom of the Paradise"
Horror,cb2a497d-6333-11e6-b58e-a45e60eb67c5,7.7,PG,1974,"{'phantom','rock-opera','musical'}","Phantom of the Paradise"
Comedy,cb2a497d-6333-11e6-b58e-a45e60eb67c5,7.7,PG,1974,"{'phantom','rock-opera','musical'}","Phantom of the Paradise"
Music,cb2a497d-6333-11e6-b58e-a45e60eb67c5,7.7,PG,1974,"{'phantom','rock-opera','musical'}","Phantom of the Paradise"
Thriller,cb2a497d-6333-11e6-b58e-a45e60eb67c5,7.7,PG,1974,"{'phantom','rock-opera','musical'}","Phantom of the Paradise"
Drama,cb2a3600-6333-11e6-a278-a45e60eb67c5,6.0,R,1974,"{'stand-up-comedian','contempt-of-court'}","Lenny"
Action,cb22958a-6333-11e6-876a-a45e60eb67c5,6.5,PG,1974,"{'natural-disaster','earthquake','supermarket'}","Earthquake"
Drama,cb22958a-6333-11e6-876a-a45e60eb67c5,6.5,PG,1974,"{'natural-disaster','earthquake','supermarket'}","Earthquake"
Thriller,cb22958a-6333-11e6-876a-a45e60eb67c5,6.5,PG,1974,"{'natural-disaster','earthquake','supermarket'}","Earthquake"
Drama,cb1f09d7-6333-11e6-8d09-a45e60eb67c5,6.7,PG,1974,"{'orient-express','repayment','train-ride'}","Murder on the Orient Express"
Mystery,cb1f09d7-6333-11e6-8d09-a45e60eb67c5,6.7,PG,1974,"{'orient-express','repayment','train-ride'}","Murder on the Orient Express"
Thriller,cb1f09d7-6333-11e6-8d09-a45e60eb67c5,6.7,PG,1974,"{'orient-express','repayment','train-ride'}","Murder on the Orient Express"
Action,cb1f7dc7-6333-11e6-a80e-a45e60eb67c5,7.1,PG,1974,"{'firemen','skyscraper','rescue'}","The Towering Inferno"
Thriller,cb1f7dc7-6333-11e6-a80e-a45e60eb67c5,7.1,PG,1974,"{'firemen','skyscraper','rescue'}","The Towering Inferno"
Science Fiction,cb1ed919-6333-11e6-9e0e-a45e60eb67c5,7.3,PG,1974,"{'frankenstein','laboratory','mad-scientist'}","Young Frankenstein"
Comedy,cb1ed919-6333-11e6-9e0e-a45e60eb67c5,7.3,PG,1974,"{'frankenstein','laboratory','mad-scientist'}","Young Frankenstein"
Action,cb1d6d91-6333-11e6-923c-a45e60eb67c5,6.0,PG,1974,"{'us-geheimdienst','england','london'}","The Man with the Golden Gun"
Adventure,cb1d6d91-6333-11e6-923c-a45e60eb67c5,6.0,PG,1974,"{'us-geheimdienst','england','london'}","The Man with the Golden Gun"
Thriller,cb1d6d91-6333-11e6-923c-a45e60eb67c5,6.0,PG,1974,"{'us-geheimdienst','england','london'}","The Man with the Golden Gun"
Drama,cb1cf814-6333-11e6-8373-a45e60eb67c5,8.0,R,1974,"{'melancholy','italo-american','cuba'}","The Godfather: Part II"
Crime,cb1cf814-6333-11e6-8373-a45e60eb67c5,8.0,R,1974,"{'melancholy','italo-american','cuba'}","The Godfather: Part II"
Mystery,cb2aecf8-6333-11e6-8bf8-a45e60eb67c5,5.4,PG,1975,"{'sherlock-holmes'}","The Adventure of Sherlock Holmes' Smarter Brother"
Comedy,cb2aecf8-6333-11e6-8bf8-a45e60eb67c5,5.4,PG,1975,"{'sherlock-holmes'}","The Adventure of Sherlock Holmes' Smarter Brother"
Crime,cb2aecf8-6333-11e6-8bf8-a45e60eb67c5,5.4,PG,1975,"{'sherlock-holmes'}","The Adventure of Sherlock Holmes' Smarter Brother"
Mystery,cb23ba1e-6333-11e6-bd5b-a45e60eb67c5,6.5,PG,1975,"{'stepford-wife','suspense','duringcreditsstinger'}","The Stepford Wives"
Science Fiction,cb23ba1e-6333-11e6-bd5b-a45e60eb67c5,6.5,PG,1975,"{'stepford-wife','suspense','duringcreditsstinger'}","The Stepford Wives"
Horror,cb23ba1e-6333-11e6-bd5b-a45e60eb67c5,6.5,PG,1975,"{'stepford-wife','suspense','duringcreditsstinger'}","The Stepford Wives"
Drama,cb20ebc2-6333-11e6-8fb1-a45e60eb67c5,7.3,PG-13,1975,"{'hotel','journalist','identity'}","The Passenger"
Drama,cb22c4a6-6333-11e6-b762-a45e60eb67c5,5.6,PG,1975,"{'christmas-party','christmas-tree','musical'}","Tommy"
Music,cb22c4a6-6333-11e6-b762-a45e60eb67c5,5.6,PG,1975,"{'christmas-party','christmas-tree','musical'}","Tommy"
Fantasy,cb25750c-6333-11e6-b12a-a45e60eb67c5,6.6,G,1975,"{'attempt-to-escape'}","Escape to Witch Mountain"
Adventure,cb25750c-6333-11e6-b12a-a45e60eb67c5,6.6,G,1975,"{'attempt-to-escape'}","Escape to Witch Mountain"
Family,cb25750c-6333-11e6-b12a-a45e60eb67c5,6.6,G,1975,"{'attempt-to-escape'}","Escape to Witch Mountain"
Science Fiction,cb25750c-6333-11e6-b12a-a45e60eb67c5,6.6,G,1975,"{'attempt-to-escape'}","Escape to Witch Mountain"
Action,cb27b10a-6333-11e6-964b-a45e60eb67c5,1.0,R,1975,"{'indie'}","Dolemite"
Comedy,cb27b10a-6333-11e6-964b-a45e60eb67c5,1.0,R,1975,"{'indie'}","Dolemite"
Crime,cb27b10a-6333-11e6-964b-a45e60eb67c5,1.0,R,1975,"{'indie'}","Dolemite"
Action,cb245580-6333-11e6-9c79-a45e60eb67c5,5.9,R,1975,"{'reality-spoof','street-race'}","Death Race 2000"
Science Fiction,cb245580-6333-11e6-9c79-a45e60eb67c5,5.9,R,1975,"{'reality-spoof','street-race'}","Death Race 2000"
Comedy,cb245580-6333-11e6-9c79-a45e60eb67c5,5.9,R,1975,"{'reality-spoof','street-race'}","Death Race 2000"
Romance,cb2d02e1-6333-11e6-9c7c-a45e60eb67c5,5.0,R,1975,"{'slave-owner'}","Mandingo"
Action,cb2d02e1-6333-11e6-9c7c-a45e60eb67c5,5.0,R,1975,"{'slave-owner'}","Mandingo"
Mystery,cb280285-6333-11e6-9147-a45e60eb67c5,5.9,R,1975,"{'mountain-climber','assassin','hit-man'}","The Eiger Sanction"
Crime,cb280285-6333-11e6-9147-a45e60eb67c5,5.9,R,1975,"{'mountain-climber','assassin','hit-man'}","The Eiger Sanction"
Drama,cb280285-6333-11e6-9147-a45e60eb67c5,5.9,R,1975,"{'mountain-climber','assassin','hit-man'}","The Eiger Sanction"
Adventure,cb280285-6333-11e6-9147-a45e60eb67c5,5.9,R,1975,"{'mountain-climber','assassin','hit-man'}","The Eiger Sanction"
Action,cb280285-6333-11e6-9147-a45e60eb67c5,5.9,R,1975,"{'mountain-climber','assassin','hit-man'}","The Eiger Sanction"
Thriller,cb280285-6333-11e6-9147-a45e60eb67c5,5.9,R,1975,"{'mountain-climber','assassin','hit-man'}","The Eiger Sanction"
Comedy,cb2373eb-6333-11e6-8687-a45e60eb67c5,6.4,G,1975,"{'diamant','robbery','côte-d''azur'}","The Return of the Pink Panther"
Action,cb2b7c5c-6333-11e6-85b3-a45e60eb67c5,6.1,PG,1975,"{'pilot','mexico','prison'}","Breakout"
Adventure,cb2b7c5c-6333-11e6-85b3-a45e60eb67c5,6.1,PG,1975,"{'pilot','mexico','prison'}","Breakout"
Thriller,cb2b7c5c-6333-11e6-85b3-a45e60eb67c5,6.1,PG,1975,"{'pilot','mexico','prison'}","Breakout"
Comedy,cb235ae1-6333-11e6-af55-a45e60eb67c5,6.8,PG,1975,"{'napoleon'}","Love and Death"
History,cb235ae1-6333-11e6-af55-a45e60eb67c5,6.8,PG,1975,"{'napoleon'}","Love and Death"
Mystery,cb2b96cf-6333-11e6-a7c9-a45e60eb67c5,6.5,R,1975,"{'suspense','florida-keys','divorce'}","Night Moves"
Thriller,cb2b96cf-6333-11e6-a7c9-a45e60eb67c5,6.5,R,1975,"{'suspense','florida-keys','divorce'}","Night Moves"
Horror,cb1d48f8-6333-11e6-949f-a45e60eb67c5,7.1,PG,1975,"{'bathing','atlantic-ocean','fishing'}","Jaws"
Adventure,cb1d48f8-6333-11e6-949f-a45e60eb67c5,7.1,PG,1975,"{'bathing','atlantic-ocean','fishing'}","Jaws"
Thriller,cb1d48f8-6333-11e6-949f-a45e60eb67c5,7.1,PG,1975,"{'bathing','atlantic-ocean','fishing'}","Jaws"
Action,cb231ef5-6333-11e6-a0ff-a45e60eb67c5,6.2,R,1975,"{'sports-team','future','games'}","Rollerball"
Science Fiction,cb231ef5-6333-11e6-a0ff-a45e60eb67c5,6.2,R,1975,"{'sports-team','future','games'}","Rollerball"
Adventure,cb231ef5-6333-11e6-a0ff-a45e60eb67c5,6.2,R,1975,"{'sports-team','future','games'}","Rollerball"
Comedy,cb277059-6333-11e6-afd0-a45e60eb67c5,6.5,G,1975,"","The Apple Dumpling Gang"
Family,cb277059-6333-11e6-afd0-a45e60eb67c5,6.5,G,1975,"","The Apple Dumpling Gang"
Drama,cb2279cc-6333-11e6-863a-a45e60eb67c5,6.6,PG,1975,"{'orphanage','australia','trip'}","Picnic at Hanging Rock"
Mystery,cb2279cc-6333-11e6-863a-a45e60eb67c5,6.6,PG,1975,"{'orphanage','australia','trip'}","Picnic at Hanging Rock"
Thriller,cb2279cc-6333-11e6-863a-a45e60eb67c5,6.6,PG,1975,"{'orphanage','australia','trip'}","Picnic at Hanging Rock"
Fantasy,cb2a34c0-6333-11e6-904a-a45e60eb67c5,5.9,PG,1975,"{'island','u-boat','dinosaurs'}","The Land That Time Forgot"
Adventure,cb2a34c0-6333-11e6-904a-a45e60eb67c5,5.9,PG,1975,"{'island','u-boat','dinosaurs'}","The Land That Time Forgot"
Science Fiction,cb2a34c0-6333-11e6-904a-a45e60eb67c5,5.9,PG,1975,"{'island','u-boat','dinosaurs'}","The Land That Time Forgot"
Drama,cb2baad1-6333-11e6-a20a-a45e60eb67c5,4.8,R,1975,"{'drama','crime'}","Mitchell"
Action,cb2baad1-6333-11e6-a20a-a45e60eb67c5,4.8,R,1975,"{'drama','crime'}","Mitchell"
Crime,cb2baad1-6333-11e6-a20a-a45e60eb67c5,4.8,R,1975,"{'drama','crime'}","Mitchell"
Drama,cb1dc475-6333-11e6-b4f6-a45e60eb67c5,7.1,R,1975,"{'hostage','police','bank'}","Dog Day Afternoon"
Thriller,cb1dc475-6333-11e6-b4f6-a45e60eb67c5,7.1,R,1975,"{'hostage','police','bank'}","Dog Day Afternoon"
Crime,cb1dc475-6333-11e6-b4f6-a45e60eb67c5,7.1,R,1975,"{'hostage','police','bank'}","Dog Day Afternoon"
Fantasy,cb2a4cc5-6333-11e6-b242-a45e60eb67c5,6.9,R,1975,"{'radio','dream','allegory'}","Black Moon"
Science Fiction,cb2a4cc5-6333-11e6-b242-a45e60eb67c5,6.9,R,1975,"{'radio','dream','allegory'}","Black Moon"
Action,cb239245-6333-11e6-ae7b-a45e60eb67c5,6.5,R,1975,"{'condor','cia','office'}","Three Days of the Condor"
Mystery,cb239245-6333-11e6-ae7b-a45e60eb67c5,6.5,R,1975,"{'condor','cia','office'}","Three Days of the Condor"
Thriller,cb239245-6333-11e6-ae7b-a45e60eb67c5,6.5,R,1975,"{'condor','cia','office'}","Three Days of the Condor"
Science Fiction,cb2d6370-6333-11e6-a6d8-a45e60eb67c5,2.3,PG,1975,"{'giant-spider'}","The Giant Spider Invasion"
Horror,cb2d6370-6333-11e6-a6d8-a45e60eb67c5,2.3,PG,1975,"{'giant-spider'}","The Giant Spider Invasion"
Science Fiction,cb2a50e1-6333-11e6-bc22-a45e60eb67c5,5.8,R,1975,"{'parasiten','panic','attack'}","Shivers"
Horror,cb2a50e1-6333-11e6-bc22-a45e60eb67c5,5.8,R,1975,"{'parasiten','panic','attack'}","Shivers"
Western,cb26e445-6333-11e6-88b9-a45e60eb67c5,5.7,PG,1975,"{'battle','gunslinger'}","Rooster Cogburn"
Action,cb2573c0-6333-11e6-a41a-a45e60eb67c5,6.6,PG,1975,"{'morocco','theodore-roosevelt'}","The Wind and the Lion"
Drama,cb2573c0-6333-11e6-a41a-a45e60eb67c5,6.6,PG,1975,"{'morocco','theodore-roosevelt'}","The Wind and the Lion"
Adventure,cb2573c0-6333-11e6-a41a-a45e60eb67c5,6.6,PG,1975,"{'morocco','theodore-roosevelt'}","The Wind and the Lion"
History,cb2573c0-6333-11e6-a41a-a45e60eb67c5,6.6,PG,1975,"{'morocco','theodore-roosevelt'}","The Wind and the Lion"
Drama,cb1d384a-6333-11e6-814f-a45e60eb67c5,7.9,R,1975,"{'self-destruction','individual','rebel'}","One Flew Over the Cuckoo's Nest"
Science Fiction,cb1f3759-6333-11e6-b9b7-a45e60eb67c5,6.6,R,1975,"{'decoy','post-apocalypse','telepathy'}","A Boy and His Dog"
Action,cb2b6fdc-6333-11e6-a4fa-a45e60eb67c5,5.5,PG,1975,"{'cia','hitman','traitor'}","The Killer Elite"
Crime,cb2b6fdc-6333-11e6-a4fa-a45e60eb67c5,5.5,PG,1975,"{'cia','hitman','traitor'}","The Killer Elite"
Drama,cb1eeb61-6333-11e6-af68-a45e60eb67c5,7.1,PG,1975,"{'british-army','palace','fencing'}","Barry Lyndon"
Romance,cb1eeb61-6333-11e6-af68-a45e60eb67c5,7.1,PG,1975,"{'british-army','palace','fencing'}","Barry Lyndon"
War,cb1eeb61-6333-11e6-af68-a45e60eb67c5,7.1,PG,1975,"{'british-army','palace','fencing'}","Barry Lyndon"
Drama,cb1cc28f-6333-11e6-84b3-a45e60eb67c5,7.6,R,1976,"{'taxi','vietnam-veteran','obsession'}","Taxi Driver"
Crime,cb1cc28f-6333-11e6-84b3-a45e60eb67c5,7.6,R,1976,"{'taxi','vietnam-veteran','obsession'}","Taxi Driver"
Horror,cb2db83d-6333-11e6-ab9f-a45e60eb67c5,5.4,R,1976,"{'satanism','ritual','satanist'}","To the Devil a Daughter"
Drama,cb1dc9f5-6333-11e6-bd58-a45e60eb67c5,6.2,R,1976,"{'extraterrestrial-technology','alien-life-form'}","The Man Who Fell to Earth"
Science Fiction,cb1dc9f5-6333-11e6-bd58-a45e60eb67c5,6.2,R,1976,"{'extraterrestrial-technology','alien-life-form'}","The Man Who Fell to Earth"
Drama,cb1dadcc-6333-11e6-aead-a45e60eb67c5,7.3,PG-13,1976,"{'newspaper','journalist','usa'}","All the President's Men"
Mystery,cb1dadcc-6333-11e6-aead-a45e60eb67c5,7.3,PG-13,1976,"{'newspaper','journalist','usa'}","All the President's Men"
Thriller,cb1dadcc-6333-11e6-aead-a45e60eb67c5,7.3,PG-13,1976,"{'newspaper','journalist','usa'}","All the President's Men"
History,cb1dadcc-6333-11e6-aead-a45e60eb67c5,7.3,PG-13,1976,"{'newspaper','journalist','usa'}","All the President's Men"
Comedy,cb290461-6333-11e6-ade6-a45e60eb67c5,6.3,PG,1976,"{'little-league','baseball','sports-film'}","The Bad News Bears"
Family,cb290461-6333-11e6-ade6-a45e60eb67c5,6.3,PG,1976,"{'little-league','baseball','sports-film'}","The Bad News Bears"
Comedy,cb1f7882-6333-11e6-a753-a45e60eb67c5,6.5,PG,1976,"{'kidnapper','false-identity','fortuneteller'}","Family Plot"
Thriller,cb1f7882-6333-11e6-a753-a45e60eb67c5,6.5,PG,1976,"{'kidnapper','false-identity','fortuneteller'}","Family Plot"
Crime,cb1f7882-6333-11e6-a753-a45e60eb67c5,6.5,PG,1976,"{'kidnapper','false-identity','fortuneteller'}","Family Plot"
Horror,cb2db68f-6333-11e6-b509-a45e60eb67c5,4.4,R,1976,"{'island','sadism','killing'}","Island of Death"
Thriller,cb2db68f-6333-11e6-b509-a45e60eb67c5,4.4,R,1976,"{'island','sadism','killing'}","Island of Death"
Mystery,cb2ebc3d-6333-11e6-8b79-a45e60eb67c5,6.7,R,1976,"{'island','holiday','spain'}","Who Can Kill a Child?"
Horror,cb2ebc3d-6333-11e6-8b79-a45e60eb67c5,6.7,R,1976,"{'island','holiday','spain'}","Who Can Kill a Child?"
Thriller,cb2ebc3d-6333-11e6-8b79-a45e60eb67c5,6.7,R,1976,"{'island','holiday','spain'}","Who Can Kill a Child?"
Horror,cb31b5ba-6333-11e6-814c-a45e60eb67c5,5.9,PG,1976,"{'grizzly-bear','park-ranger','camping'}","Grizzly"
Action,cb22fd5e-6333-11e6-9268-a45e60eb67c5,6.5,PG,1976,"{'soldier','second-world-war','midway'}","Midway"
Drama,cb22fd5e-6333-11e6-9268-a45e60eb67c5,6.5,PG,1976,"{'soldier','second-world-war','midway'}","Midway"
War,cb22fd5e-6333-11e6-9268-a45e60eb67c5,6.5,PG,1976,"{'soldier','second-world-war','midway'}","Midway"
History,cb22fd5e-6333-11e6-9268-a45e60eb67c5,6.5,PG,1976,"{'soldier','second-world-war','midway'}","Midway"
Science Fiction,cb2e56a3-6333-11e6-bcf6-a45e60eb67c5,5.9,PG,1976,"{'canada','island','chicken'}","The Food of the Gods"
Horror,cb2e56a3-6333-11e6-bcf6-a45e60eb67c5,5.9,PG,1976,"{'canada','island','chicken'}","The Food of the Gods"
Romance,cb223f4a-6333-11e6-9290-a45e60eb67c5,6.0,PG,1976,"{'killer-robot','utopia','teleportation'}","Logan's Run"
Science Fiction,cb223f4a-6333-11e6-9290-a45e60eb67c5,6.0,PG,1976,"{'killer-robot','utopia','teleportation'}","Logan's Run"
Action,cb223f4a-6333-11e6-9290-a45e60eb67c5,6.0,PG,1976,"{'killer-robot','utopia','teleportation'}","Logan's Run"
Adventure,cb223f4a-6333-11e6-9290-a45e60eb67c5,6.0,PG,1976,"{'killer-robot','utopia','teleportation'}","Logan's Run"
Action,cb27ad2b-6333-11e6-bcbb-a45e60eb67c5,6.7,PG,1976,"{'bus','bus-bomb','bus-ride'}","The Big Bus"
Comedy,cb27ad2b-6333-11e6-bcbb-a45e60eb67c5,6.7,PG,1976,"{'bus','bus-bomb','bus-ride'}","The Big Bus"
Horror,cb1d8505-6333-11e6-acae-a45e60eb67c5,6.7,R,1976,"{'ambassador','prophecy','monk'}","The Omen"
Thriller,cb1d8505-6333-11e6-acae-a45e60eb67c5,6.7,R,1976,"{'ambassador','prophecy','monk'}","The Omen"
Drama,cb200891-6333-11e6-a240-a45e60eb67c5,5.5,G,1976,"{'teenagers','new-york'}","Bugsy Malone"
Action,cb200891-6333-11e6-a240-a45e60eb67c5,5.5,G,1976,"{'teenagers','new-york'}","Bugsy Malone"
Comedy,cb200891-6333-11e6-a240-a45e60eb67c5,5.5,G,1976,"{'teenagers','new-york'}","Bugsy Malone"
Music,cb200891-6333-11e6-a240-a45e60eb67c5,5.5,G,1976,"{'teenagers','new-york'}","Bugsy Malone"
Family,cb200891-6333-11e6-a240-a45e60eb67c5,5.5,G,1976,"{'teenagers','new-york'}","Bugsy Malone"
Drama,cb222ffa-6333-11e6-8150-a45e60eb67c5,7.0,PG,1976,"{'loss-of-family','showdown','indian'}","The Outlaw Josey Wales"
Western,cb222ffa-6333-11e6-8150-a45e60eb67c5,7.0,PG,1976,"{'loss-of-family','showdown','indian'}","The Outlaw Josey Wales"
Fantasy,cb29f24c-6333-11e6-9a7a-a45e60eb67c5,5.1,PG,1976,"{'based-on-novel','monster','quicksand'}","At the Earth's Core"
Adventure,cb29f24c-6333-11e6-9a7a-a45e60eb67c5,5.1,PG,1976,"{'based-on-novel','monster','quicksand'}","At the Earth's Core"
Science Fiction,cb29f24c-6333-11e6-9a7a-a45e60eb67c5,5.1,PG,1976,"{'based-on-novel','monster','quicksand'}","At the Earth's Core"
Horror,cb299d4f-6333-11e6-abe2-a45e60eb67c5,5.5,R,1976,"{'mutant','flooding','georgia'}","Squirm"
Action,cb220c45-6333-11e6-ad4a-a45e60eb67c5,4.8,PG,1976,"{'android','journalist','killer-robot'}","Futureworld"
Science Fiction,cb220c45-6333-11e6-ad4a-a45e60eb67c5,4.8,PG,1976,"{'android','journalist','killer-robot'}","Futureworld"
Adventure,cb220c45-6333-11e6-ad4a-a45e60eb67c5,4.8,PG,1976,"{'android','journalist','killer-robot'}","Futureworld"
Thriller,cb220c45-6333-11e6-ad4a-a45e60eb67c5,4.8,PG,1976,"{'android','journalist','killer-robot'}","Futureworld"
Drama,cb289233-6333-11e6-b525-a45e60eb67c5,5.3,PG,1976,"","Gator"
Action,cb289233-6333-11e6-b525-a45e60eb67c5,5.3,PG,1976,"","Gator"
Crime,cb289233-6333-11e6-b525-a45e60eb67c5,5.3,PG,1976,"","Gator"
Drama,cb1e2c35-6333-11e6-9c48-a45e60eb67c5,3.7,PG,1976,"{'mccarthy-Ära','zeitgeist-unknown','fight'}","The Front"
Comedy,cb1e2c35-6333-11e6-9c48-a45e60eb67c5,3.7,PG,1976,"{'mccarthy-Ära','zeitgeist-unknown','fight'}","The Front"
Mystery,cb2ff35e-6333-11e6-ac8b-a45e60eb67c5,7.0,R,1976,"{'serial-killer'}","The Town That Dreaded Sundown"
Drama,cb2ff35e-6333-11e6-ac8b-a45e60eb67c5,7.0,R,1976,"{'serial-killer'}","The Town That Dreaded Sundown"
Thriller,cb2ff35e-6333-11e6-ac8b-a45e60eb67c5,7.0,R,1976,"{'serial-killer'}","The Town That Dreaded Sundown"
Crime,cb2ff35e-6333-11e6-ac8b-a45e60eb67c5,7.0,R,1976,"{'serial-killer'}","The Town That Dreaded Sundown"
Drama,cb25f6b3-6333-11e6-86fd-a45e60eb67c5,5.2,PG,1976,"{'car-wash'}","Car Wash"
Romance,cb25f6b3-6333-11e6-86fd-a45e60eb67c5,5.2,PG,1976,"{'car-wash'}","Car Wash"
Comedy,cb25f6b3-6333-11e6-86fd-a45e60eb67c5,5.2,PG,1976,"{'car-wash'}","Car Wash"
Mystery,cb2ad6b3-6333-11e6-bf8e-a45e60eb67c5,6.5,PG,1976,"{'sherlock-holmes'}","The Seven-Per-Cent Solution"
Thriller,cb2ad6b3-6333-11e6-bf8e-a45e60eb67c5,6.5,PG,1976,"{'sherlock-holmes'}","The Seven-Per-Cent Solution"
Action,cb26f9a3-6333-11e6-928a-a45e60eb67c5,7.0,R,1976,"{'siege','police','street-gang'}","Assault on Precinct 13"
Crime,cb26f9a3-6333-11e6-928a-a45e60eb67c5,7.0,R,1976,"{'siege','police','street-gang'}","Assault on Precinct 13"
Mystery,cb29196e-6333-11e6-969a-a45e60eb67c5,7.0,R,1976,"{'burned-alive','single-parent','church-service'}","Alice Sweet Alice"
Horror,cb29196e-6333-11e6-969a-a45e60eb67c5,7.0,R,1976,"{'burned-alive','single-parent','church-service'}","Alice Sweet Alice"
Thriller,cb29196e-6333-11e6-969a-a45e60eb67c5,7.0,R,1976,"{'burned-alive','single-parent','church-service'}","Alice Sweet Alice"
Drama,cb2237c0-6333-11e6-be29-a45e60eb67c5,7.3,R,1976,"{'profit','television','corruption'}","Network"
Drama,cb2cee19-6333-11e6-89f6-a45e60eb67c5,4.9,PG,1976,"","The Last Tycoon"
Romance,cb2cee19-6333-11e6-89f6-a45e60eb67c5,4.9,PG,1976,"","The Last Tycoon"
Drama,cb1de86e-6333-11e6-a7fb-a45e60eb67c5,7.1,PG,1976,"{'transporter','underdog','philadelphia'}","Rocky"
Romance,cb233291-6333-11e6-9d99-a45e60eb67c5,6.6,PG,1976,"{'kansas','two-man-army','theft'}","Silver Streak"
Comedy,cb233291-6333-11e6-9d99-a45e60eb67c5,6.6,PG,1976,"{'kansas','two-man-army','theft'}","Silver Streak"
Thriller,cb233291-6333-11e6-9d99-a45e60eb67c5,6.6,PG,1976,"{'kansas','two-man-army','theft'}","Silver Streak"
Crime,cb233291-6333-11e6-9d99-a45e60eb67c5,6.6,PG,1976,"{'kansas','two-man-army','theft'}","Silver Streak"
Mystery,cb23c247-6333-11e6-b17e-a45e60eb67c5,6.6,PG,1976,"{'laughing-gas','police'}","The Pink Panther Strikes Again"
Comedy,cb23c247-6333-11e6-b17e-a45e60eb67c5,6.6,PG,1976,"{'laughing-gas','police'}","The Pink Panther Strikes Again"
Drama,cb27d8eb-6333-11e6-aad5-a45e60eb67c5,5.7,R,1976,"{'romance','rock-star','fame'}","A Star Is Born"
Romance,cb27d8eb-6333-11e6-aad5-a45e60eb67c5,5.7,R,1976,"{'romance','rock-star','fame'}","A Star Is Born"
Music,cb27d8eb-6333-11e6-aad5-a45e60eb67c5,5.7,R,1976,"{'romance','rock-star','fame'}","A Star Is Born"
Fantasy,cb26423d-6333-11e6-bde3-a45e60eb67c5,6.9,G,1976,"","Freaky Friday"
Comedy,cb26423d-6333-11e6-bde3-a45e60eb67c5,6.9,G,1976,"","Freaky Friday"
Family,cb26423d-6333-11e6-bde3-a45e60eb67c5,6.9,G,1976,"","Freaky Friday"
Action,cb222aab-6333-11e6-b228-a45e60eb67c5,6.0,PG,1976,"{'island','king-kong','indigenous'}","King Kong"
Drama,cb222aab-6333-11e6-b228-a45e60eb67c5,6.0,PG,1976,"{'island','king-kong','indigenous'}","King Kong"
Horror,cb222aab-6333-11e6-b228-a45e60eb67c5,6.0,PG,1976,"{'island','king-kong','indigenous'}","King Kong"
Adventure,cb222aab-6333-11e6-b228-a45e60eb67c5,6.0,PG,1976,"{'island','king-kong','indigenous'}","King Kong"
Science Fiction,cb222aab-6333-11e6-b228-a45e60eb67c5,6.0,PG,1976,"{'island','king-kong','indigenous'}","King Kong"
Drama,cb2b9642-6333-11e6-a0a4-a45e60eb67c5,6.1,R,1976,"{'train','runaway-train','suicide-bomber'}","The Cassandra Crossing"
Thriller,cb2b9642-6333-11e6-a0a4-a45e60eb67c5,6.1,R,1976,"{'train','runaway-train','suicide-bomber'}","The Cassandra Crossing"
Action,cb22102e-6333-11e6-97ad-a45e60eb67c5,6.6,R,1976,"{'alcatraz','damage','san-francisco'}","The Enforcer"
Thriller,cb22102e-6333-11e6-97ad-a45e60eb67c5,6.6,R,1976,"{'alcatraz','damage','san-francisco'}","The Enforcer"
Crime,cb22102e-6333-11e6-97ad-a45e60eb67c5,6.6,R,1976,"{'alcatraz','damage','san-francisco'}","The Enforcer"
Drama,cb22d342-6333-11e6-8416-a45e60eb67c5,5.8,PG,1976,"{'second-world-war','england','nazis'}","The Eagle Has Landed"
Action,cb22d342-6333-11e6-8416-a45e60eb67c5,5.8,PG,1976,"{'second-world-war','england','nazis'}","The Eagle Has Landed"
Adventure,cb22d342-6333-11e6-8416-a45e60eb67c5,5.8,PG,1976,"{'second-world-war','england','nazis'}","The Eagle Has Landed"
Thriller,cb22d342-6333-11e6-8416-a45e60eb67c5,5.8,PG,1976,"{'second-world-war','england','nazis'}","The Eagle Has Landed"
War,cb22d342-6333-11e6-8416-a45e60eb67c5,5.8,PG,1976,"{'second-world-war','england','nazis'}","The Eagle Has Landed"
Mystery,cb27f2b5-6333-11e6-bc9e-a45e60eb67c5,6.5,PG,1976,"{'secret','halloween','hamster'}","The Little Girl Who Lives Down the Lane"
Drama,cb27f2b5-6333-11e6-bc9e-a45e60eb67c5,6.5,PG,1976,"{'secret','halloween','hamster'}","The Little Girl Who Lives Down the Lane"
Thriller,cb27f2b5-6333-11e6-bc9e-a45e60eb67c5,6.5,PG,1976,"{'secret','halloween','hamster'}","The Little Girl Who Lives Down the Lane"
Drama,cb2722d9-6333-11e6-a067-a45e60eb67c5,6.4,R,1977,"{'hellgate','hell','secret-society'}","The Sentinel"
Mystery,cb2722d9-6333-11e6-a067-a45e60eb67c5,6.4,R,1977,"{'hellgate','hell','secret-society'}","The Sentinel"
Horror,cb2722d9-6333-11e6-a067-a45e60eb67c5,6.4,R,1977,"{'hellgate','hell','secret-society'}","The Sentinel"
Drama,cb22477d-6333-11e6-b5e5-a45e60eb67c5,5.6,R,1977,"{'battle-for-power','second-world-war','troops'}","Cross of Iron"
Action,cb22477d-6333-11e6-b5e5-a45e60eb67c5,5.6,R,1977,"{'battle-for-power','second-world-war','troops'}","Cross of Iron"
