2000,cb28cb75-6333-11e6-99df-a45e60eb67c5,4.5,"{'Drama','Action','Thriller'}",R,"","Dinner Rush"
2000,cb23b870-6333-11e6-9d8d-a45e60eb67c5,4.3,"{'Action','Fantasy','Science Fiction'}",R,"{'loss-of-lover','loss-of-powers','antiquary'}","Highlander: Endgame"
2000,cb1cc45c-6333-11e6-8e12-a45e60eb67c5,7.5,"{'Thriller','Crime'}",R,"{'transporter','slang','bare-knuckle-boxing'}","Snatch"
2000,cb30464f-6333-11e6-98ca-a45e60eb67c5,3.1,"{'Drama'}",R,"{'photographer','jealousy','new-york'}","Chinese Coffee"
2000,cb225180-6333-11e6-8420-a45e60eb67c5,6.5,"{'Drama'}",R,"{'asylum','french-revolution','french'}","Quills"
2000,cb1f4575-6333-11e6-ae3c-a45e60eb67c5,5.8,"{'Drama'}",R,"{'suicide','new-york','gay'}","Before Night Falls"
2000,cb21dc1c-6333-11e6-b443-a45e60eb67c5,5.7,"{'Comedy','Thriller','Crime'}",R,"{'nurse-uniform','soap-opera','used-car-dealer'}","Nurse Betty"
2000,cb221dc5-6333-11e6-ad5e-a45e60eb67c5,4.7,"{'Mystery','Thriller'}",R,"{'fbi','menace','chicago'}","The Watcher"
2000,cb1e1347-6333-11e6-a15d-a45e60eb67c5,6.3,"{'Action','Comedy','Adventure','Thriller'}",R,"{'sperm-bank','millionar'}","The Way of the Gun"
2000,cb1d1163-6333-11e6-9261-a45e60eb67c5,6.2,"{'Drama','Thriller','Crime'}",R,"{'assassination','culture-clash','war-on-drugs'}","Brother"
2000,cb271330-6333-11e6-a0a2-a45e60eb67c5,5.4,"{'Drama','Comedy','Music'}",R,"{'musical'}","Duets"
2000,cb2c11b3-6333-11e6-98a7-a45e60eb67c5,4.3,"{'Comedy'}",PG-13,"{'indie','woman-director'}","Beautiful"
2000,cb236f63-6333-11e6-8962-a45e60eb67c5,6.5,"{'Drama','Action','Thriller','Crime'}",R,"{'murder','psychopath','spain'}","Sexy Beast"
2000,cb27a5dc-6333-11e6-b4dc-a45e60eb67c5,3.7,"{'Drama','Horror','Thriller','Crime'}",R,"","Vulgar"
2000,cb2570d4-6333-11e6-a457-a45e60eb67c5,6.3,"{'Action','Thriller','Crime'}",R,"{'ex-convict'}","Bait"
2000,cb2923d1-6333-11e6-b6d3-a45e60eb67c5,4.7,"{'Drama','Mystery'}",R,"{'secret','poetry','dancing'}","Dancing at the Blue Iguana"
2000,cb266b23-6333-11e6-821b-a45e60eb67c5,6.1,"{'Comedy','Animation'}",G,"{'paris','invention'}","Rugrats In Paris"
2000,cb24b28c-6333-11e6-abbe-a45e60eb67c5,6.4,"{'Comedy'}",PG-13,"{'pet-shop','poodle','illinois'}","Best in Show"
2000,cb282b80-6333-11e6-91a1-a45e60eb67c5,5.9,"{'Action','Comedy','Crime'}",R,"{'detective','treasure','love'}","Chain of Fools"
2000,cb221e3d-6333-11e6-9f28-a45e60eb67c5,6.4,"{'Drama','War'}",R,"{'target-practice','awol','fort-polk-louisiana'}","Tigerland"
2000,cb21f1de-6333-11e6-bdbc-a45e60eb67c5,6.0,"{'Mystery','Thriller'}",R,"{'star-rechtsanwalt','jogging','suspicion-of-murder'}","Under Suspicion"
2000,cb1cb2d1-6333-11e6-a745-a45e60eb67c5,7.1,"{'Drama','Comedy','Music'}",PG-13,"{'strike','workers''-quarter','dancing-class'}","Billy Elliot"
2000,cb220b38-6333-11e6-9cc1-a45e60eb67c5,7.2,"{'Drama'}",PG,"{'trainer','sports-team','ausländerfeindlichkeit'}","Remember the Titans"
2000,cb1e104f-6333-11e6-ba1f-a45e60eb67c5,6.5,"{'Romance','Comedy'}",PG-13,"{'cia','airport','cat'}","Meet the Parents"
2000,cb296b75-6333-11e6-b94c-a45e60eb67c5,6.0,"{'Drama','Comedy'}",R,"","Bamboozled"
2000,cb21d794-6333-11e6-bba8-a45e60eb67c5,5.4,"{'Action','Drama','Thriller','Crime'}",R,"{'dvd','ritual','car-crash'}","Get Carter"
2000,cb1cb585-6333-11e6-966d-a45e60eb67c5,7.8,"{'Mystery','Thriller'}",R,"{'tatoo','individual','insulin'}","Memento"
2000,cb220f3d-6333-11e6-b26b-a45e60eb67c5,6.5,"{'Drama','Romance'}",PG-13,"{'schoolteacher','extra-credit-assignment','good-deed'}","Pay It Forward"
2000,cb21c4b5-6333-11e6-8342-a45e60eb67c5,4.4,"{'Horror','Thriller'}",R,"{'daughter'}","Lost Souls"
2000,cb1f99de-6333-11e6-9d94-a45e60eb67c5,6.8,"{'Drama','Thriller'}",R,"{'politics','suspense'}","The Contender"
2000,cb26ab17-6333-11e6-b3de-a45e60eb67c5,6.0,"{'Comedy'}",R,"{'tattoo','radio','eating-contest'}","The Ladies Man"
2000,cb1e186e-6333-11e6-a976-a45e60eb67c5,5.3,"{'Romance','Fantasy','Comedy'}",PG-13,"{'wish','sale-of-soul','mephisto'}","Bedazzled"
2000,cb232b8a-6333-11e6-83d8-a45e60eb67c5,4.3,"{'Mystery','Horror','Thriller'}",R,"{'wald','visions','witch'}","Book of Shadows: Blair Witch 2"
2000,cb223b1c-6333-11e6-91a8-a45e60eb67c5,5.1,"{'Crime','Romance','Adventure','Action','Comedy','Thriller'}",R,"{'weather','weather-forecast','tv-station'}","Lucky Numbers"
2000,cb1d60d7-6333-11e6-98d0-a45e60eb67c5,7.5,"{'Drama'}",R,"{'drug-addiction','junkie','heroin'}","Requiem for a Dream"
2000,cb293805-6333-11e6-950f-a45e60eb67c5,5.9,"{'Horror','Family','Foreign'}",G,"{'based-on-novel','independent-film'}","The Little Vampire"
2000,cb1fb9dc-6333-11e6-95ae-a45e60eb67c5,4.6,"{'Science Fiction','Comedy'}",R,"{'intelligence','spoof','u.s.-president'}","2001: A Space Travesty"
2000,cb20ac02-6333-11e6-81ba-a45e60eb67c5,5.2,"{'Action','Science Fiction','Thriller'}",R,"{'indie','sister-sister-relationship','electric-chair'}","The Crow: Salvation"
2000,cb1f11ba-6333-11e6-b45e-a45e60eb67c5,5.4,"{'Action','Comedy','Adventure','Thriller','Crime'}",PG-13,"{'agentin','millionar','martial-arts'}","Charlie's Angels"
2000,cb1f3d8f-6333-11e6-830e-a45e60eb67c5,6.3,"{'Drama','Fantasy','Adventure'}",PG-13,"{'weltwirtschaftskrise','ww-i','competition'}","The Legend of Bagger Vance"
2000,cb202c0a-6333-11e6-83e5-a45e60eb67c5,5.2,"{'Action','Science Fiction','Thriller'}",PG-13,"{'future','astronauten','mars'}","Red Planet"
2000,cb23984a-6333-11e6-8db9-a45e60eb67c5,7.0,"{'Drama'}",R,"{'diving','us-navy'}","Men of Honor"
2000,cb20f251-6333-11e6-a1eb-a45e60eb67c5,5.2,"{'Romance','Fantasy','Comedy'}",PG-13,"{'siblings','father-son-relationship','mephisto'}","Little Nicky"
2000,cb21070f-6333-11e6-afaf-a45e60eb67c5,6.5,"{'Action','Fantasy','Thriller'}",PG-13,"{'train-accident','marriage-crisis','invulnerability'}","Unbreakable"
2000,cb224cc2-6333-11e6-a1d7-a45e60eb67c5,5.2,"{'Drama','Romance'}",PG-13,"{'chance','stroke-of-fate','widow'}","Bounce"
2000,cb202c78-6333-11e6-a552-a45e60eb67c5,5.9,"{'Fantasy','Comedy','Family'}",PG,"{'christmas-party','holiday','new-love'}","How the Grinch Stole Christmas"
2000,cb20090a-6333-11e6-8c80-a45e60eb67c5,5.5,"{'Action','Science Fiction','Thriller'}",PG-13,"{'dystopic-future','cloning','implanted-memory'}","The 6th Day"
2000,cb1db466-6333-11e6-8394-a45e60eb67c5,6.7,"{'Science Fiction','Horror','Fantasy','Animation','Comedy','Thriller'}",PG-13,"{'military-base','jeep','victim-of-murder'}","Blood: The Last Vampire"
2000,cb21dc80-6333-11e6-8b3a-a45e60eb67c5,4.9,"{'Comedy','Family'}",G,"{'release-from-prison','london','prison'}","102 Dalmatians"
2000,cb2827ab-6333-11e6-951d-a45e60eb67c5,6.8,"{'Drama','Comedy','Crime'}",R,"{'drama','kriminalfälle','thriller'}","Panic"
2000,cb1ff76b-6333-11e6-ae8a-a45e60eb67c5,7.1,"{'Drama','Adventure'}",PG-13,"{'exotic-island','loneliness','volleyball'}","Cast Away"
2000,cb237521-6333-11e6-b547-a45e60eb67c5,3.8,"{'Action','Fantasy','Adventure','Science Fiction'}",PG-13,"{'emperor','alter-zauberer','opression'}","Dungeons & Dragons"
2000,cb239ac0-6333-11e6-9f20-a45e60eb67c5,5.8,"{'Action','Drama','Romance','Adventure','Thriller'}",R,"{'hostage','vermittler','new-love'}","Proof of Life"
2000,cb2359a3-6333-11e6-8c15-a45e60eb67c5,6.1,"{'Action','Adventure','Thriller'}",PG-13,"{'himalaya','pakistan','climbing'}","Vertical Limit"
2000,cb235b4f-6333-11e6-898c-a45e60eb67c5,6.9,"{'Comedy','Fantasy','Animation','Adventure','Family'}",G,"{'birthday','palace','emperor'}","The Emperor's New Groove"
2000,cb2865a8-6333-11e6-ae7d-a45e60eb67c5,5.4,"{'Drama','Romance','Western'}",PG-13,"{'prisoner','chess','dancing'}","All the Pretty Horses"
2000,cb1f8351-6333-11e6-bd77-a45e60eb67c5,6.3,"{'Drama','Romance','Comedy','Fantasy'}",PG-13,"","The Family Man"
2000,cb1d1d1c-6333-11e6-bbee-a45e60eb67c5,6.6,"{'Drama','Romance','Comedy'}",PG-13,"{'praline','mayor','chocolate'}","Chocolat"
2000,cb1f010c-6333-11e6-a041-a45e60eb67c5,5.9,"{'Romance','Comedy'}",PG-13,"{'supernatural-powers','woman-director'}","What Women Want"
2000,cb2029d1-6333-11e6-ac6f-a45e60eb67c5,5.2,"{'Comedy'}",PG-13,"{'dude','feier','to-smoke-hash'}","Dude, Where’s My Car?"
2000,cb1d7619-6333-11e6-976b-a45e60eb67c5,6.8,"{'Drama'}",PG-13,"{'scotland','upper-class','poetry'}","Finding Forrester"
2000,cb1ccbb3-6333-11e6-ac8e-a45e60eb67c5,7.1,"{'Action','Comedy','Adventure'}",PG-13,"{'music-record','prophecy','southern-u.s.'}","O Brother, Where Art Thou?"
2000,cb21f591-6333-11e6-aa11-a45e60eb67c5,5.0,"{'Horror','Thriller'}",R,"{'dracula'}","Dracula 2000"
2000,cb1e6821-6333-11e6-8e82-a45e60eb67c5,6.5,"{'Drama','Mystery','Horror','Thriller'}",R,"{'pond','dream','fortuneteller'}","The Gift"
2000,cb2395d4-6333-11e6-990f-a45e60eb67c5,6.6,"{'Drama','Thriller'}",PG-13,"{'drohung','u.s.-president','atomic-bomb'}","Thirteen Days"
2000,cb1e48de-6333-11e6-8c4d-a45e60eb67c5,6.6,"{'Drama'}",R,"{'drug-traffic','war-on-drugs','usa'}","Traffic"
2000,cb2f0ca1-6333-11e6-a61e-a45e60eb67c5,4.8,"{'Drama','Romance','Western'}",R,"","The Claim"
2001,cb2ff02b-6333-11e6-9ca5-a45e60eb67c5,6.9,"{'Drama','Romance','Comedy'}",R,"","Edges of the Lord"
2001,cb30d9c5-6333-11e6-8aa0-a45e60eb67c5,5.3,"{'Drama','Romance','Comedy','Family','Foreign'}",PG,"","The Emperor's New Clothes"
2001,cb278cde-6333-11e6-bfca-a45e60eb67c5,6.7,"{'Drama','Action','Romance','Comedy','Adventure'}",PG-13,"{'cia','fbi','mexico'}","Double Take"
2001,cb211c78-6333-11e6-bdcc-a45e60eb67c5,6.2,"{'Drama','Romance','Music','Family'}",PG-13,"{'mutter-tochter-beziehung','loss-of-mother','chicago'}","Save the Last Dance"
2001,cb29bd23-6333-11e6-a913-a45e60eb67c5,5.8,"{'Drama','Romance','Comedy'}",R,"{'misfit','highschool','job'}","My First Mister"
2001,cb2dacae-6333-11e6-8124-a45e60eb67c5,6.7,"{'Mystery','Comedy','Crime'}",R,"{'radio','alcohol','police-chief'}","Super Troopers"
2001,cb1f0259-6333-11e6-8b2e-a45e60eb67c5,6.3,"{'Drama'}",R,"{'jewry','bomb','antisemitismus'}","The Believer"
2001,cb2b4638-6333-11e6-8b92-a45e60eb67c5,5.9,"{'Drama','Thriller'}",R,"{'assistant','airport','authority'}","The Business of Strangers"
2001,cb294b28-6333-11e6-b8bb-a45e60eb67c5,5.9,"{'Comedy'}",R,"{'camp','love','lake'}","Happy Campers"
2001,cb26e7b5-6333-11e6-a01b-a45e60eb67c5,6.9,"{'Drama','Romance'}",R,"{'secret','novel','identity'}","Lost and Delirious"
2001,cb2986d9-6333-11e6-8eaa-a45e60eb67c5,3.6,"{'Drama','Mystery','Crime'}",R,"{'fight','casino','ambulance'}","The Deep End"
2001,cb21dfc7-6333-11e6-b0b4-a45e60eb67c5,5.5,"{'Mystery','Drama','Romance','War','Thriller'}",R,"{'second-world-war','lover-(female)','geheimformel'}","Enigma"
2001,cb206030-6333-11e6-853c-a45e60eb67c5,7.4,"{'Drama','Animation'}",R,"{'philosophy','paralleluniversum','existenz'}","Waking Life"
2001,cb269d57-6333-11e6-9b24-a45e60eb67c5,5.1,"{'Comedy','Crime'}",PG-13,"{'bank','rebel','robbery'}","Sugar & Spice"
2001,cb2925cf-6333-11e6-9b27-a45e60eb67c5,6.6,"{'Drama'}",R,"{'shyness','jealousy','alcohol'}","Tape"
2001,cb1e61eb-6333-11e6-9633-a45e60eb67c5,5.4,"{'Comedy'}",PG-13,"{'wedding-planer','wine-garden','marriage-proposal'}","The Wedding Planner"
2001,cb27ca45-6333-11e6-a112-a45e60eb67c5,6.6,"{'Comedy','Animation','Family'}",G,"","Recess: School's Out"
2001,cb226ab0-6333-11e6-aa37-a45e60eb67c5,4.9,"{'Horror','Thriller'}",R,"{'mobbing','valentinstag','success'}","Valentine"
2001,cb3534a6-6333-11e6-aa3d-a45e60eb67c5,5.5,"{'Action','Drama','Thriller','Mystery'}",R,"","When Strangers Appear"
2001,cb2987b3-6333-11e6-8d12-a45e60eb67c5,5.0,"{'Romance','Comedy'}",PG-13,"{'supermodel'}","Head Over Heels"
2001,cb2106ab-6333-11e6-990f-a45e60eb67c5,6.3,"{'Drama','Horror','Thriller','Crime'}",R,"{'brain','venice','suspense'}","Hannibal"
2001,cb225263-6333-11e6-8241-a45e60eb67c5,5.4,"{'Romance','Comedy','Crime'}",PG-13,"{'harassment','homosexual','class-differences'}","Saving Silverman"
2001,cb1ea9de-6333-11e6-aa78-a45e60eb67c5,5.4,"{'Drama','Thriller'}",R,"{'spy','birthday','dancing'}","The Tailor of Panama"
2001,cb26650c-6333-11e6-ae7d-a45e60eb67c5,4.9,"{'Romance','Fantasy','Comedy','Science Fiction'}",PG-13,"","Down to Earth"
2001,cb1e4cee-6333-11e6-b36b-a45e60eb67c5,6.5,"{'Drama','Romance'}",PG-13,"{'dogsitter','workaholic'}","Sweet November"
2001,cb23a826-6333-11e6-9c57-a45e60eb67c5,5.4,"{'Action','Comedy','Adventure','Thriller','Crime'}",R,"{'casino','hold-up-robbery','submachine-gun'}","3000 Miles to Graceland"
2001,cb29120c-6333-11e6-8f53-a45e60eb67c5,4.4,"{'Action','Fantasy','Animation','Adventure','Comedy'}",PG-13,"{'organ-donation','parallel-world','aftercreditsstinger'}","Monkeybone"
2001,cb278f73-6333-11e6-aa0b-a45e60eb67c5,3.4,"{'Drama'}",R,"{'paris','europe','suicide'}","The Invisible Circus"
2001,cb26c98c-6333-11e6-bb9d-a45e60eb67c5,5.6,"{'Drama','Comedy'}",R,"{'indie'}","Blow Dry"
2001,cb285114-6333-11e6-b860-a45e60eb67c5,5.7,"{'Romance','Comedy'}",R,"{'friends','love','woman-director'}","All Over the Guy"
2001,cb280aeb-6333-11e6-92f7-a45e60eb67c5,5.4,"{'Romance','Comedy'}",R,"","Say It Isn't So"
2001,cb1da0ae-6333-11e6-94b8-a45e60eb67c5,7.1,"{'War'}",R,"{'second-world-war','winter','sniper'}","Enemy at the Gates"
2001,cb2251eb-6333-11e6-96cd-a45e60eb67c5,5.2,"{'Action','Comedy','Thriller','Crime'}",R,"{'police','shadowing','korruption'}","Exit Wounds"
2001,cb2a5ee6-6333-11e6-a8ee-a45e60eb67c5,6.2,"{'Comedy','Crime'}",R,"{'indie','shakespeare-adaptation'}","Scotland, Pa."
2001,cb224485-6333-11e6-b1c5-a45e60eb67c5,5.4,"{'Drama','Comedy'}",PG-13,"{'wife-husband-relationship','deceived-wive','marriage-crisis'}","Heartbreakers"
2001,cb23faba-6333-11e6-9739-a45e60eb67c5,5.7,"{'Romance','Comedy'}",PG-13,"{'cohabitant','feminism','tv-show'}","Someone Like You..."
2001,cb220ec7-6333-11e6-9e5e-a45e60eb67c5,5.2,"{'Romance','Comedy'}",R,"{'roulette','freundeskreis','compulsive-gambling'}","Tomcats"
2001,cb1d5dde-6333-11e6-9eb8-a45e60eb67c5,6.3,"{'Romance','Drama','Comedy'}",R,"{'england','holiday','london'}","Bridget Jones's Diary"
2001,cb1f05a8-6333-11e6-9921-a45e60eb67c5,7.2,"{'Drama'}",R,"{'drug-addiction','seventies','war-on-drugs'}","Blow"
2001,cb1e66de-6333-11e6-bc78-a45e60eb67c5,5.6,"{'Mystery','Action','Thriller','Crime'}",R,"{'psychologe','psychology','police-operation'}","Along Came a Spider"
2001,cb27c3fa-6333-11e6-8a0a-a45e60eb67c5,5.2,"{'Comedy','Music'}",PG-13,"{'manager','secret','pop'}","Josie and the Pussycats"
2001,cb226538-6333-11e6-88e0-a45e60eb67c5,5.7,"{'Mystery','Romance','Comedy','Drama','Adventure'}",PG-13,"{'meteorite','loss-of-parents','janitor'}","Joe Dirt"
2001,cb31dc8c-6333-11e6-a4b9-a45e60eb67c5,5.0,"{'Fantasy','Comedy','Science Fiction'}",PG,"","Just Visiting"
2001,cb2a8e70-6333-11e6-8c3b-a45e60eb67c5,5.0,"{'Drama','Mystery','Romance','Thriller'}",PG-13,"{'doubt','israel','rome'}","The Body"
2001,cb243d0f-6333-11e6-a580-a45e60eb67c5,4.4,"{'Comedy'}",R,"{'wheelchair','slacker','sausage'}","Freddy Got Fingered"
2001,cb1d2d17-6333-11e6-b362-a45e60eb67c5,6.1,"{'Drama','Horror','Thriller','Crime'}",R,"{'psychologe','feier','mord'}","The Hole"
2001,cb260b3d-6333-11e6-a797-a45e60eb67c5,5.8,"{'Romance','Drama','Comedy'}",R,"{'based-on-play','lesbian','bisexual'}","Kissing Jessica Stein"
2001,cb21dadc-6333-11e6-a45c-a45e60eb67c5,4.8,"{'Action'}",PG-13,"{'career','running','competition'}","Driven"
2001,cb23d86e-6333-11e6-a144-a45e60eb67c5,4.8,"{'Action','Horror','Adventure','Thriller'}",R,"{'poster','full-moon','hitchhiker'}","The Forsaken"
2001,cb293a35-6333-11e6-99a4-a45e60eb67c5,4.5,"{'Romance','Comedy'}",R,"{'architect','friend','cellist'}","Town & Country"
2001,cb1e2f7a-6333-11e6-ad11-a45e60eb67c5,5.8,"{'Horror','Drama','Fantasy','Adventure','Action','Thriller'}",PG-13,"{'ancient-egypt','bracelet','son'}","The Mummy Returns"
2001,cb21faee-6333-11e6-9bc5-a45e60eb67c5,4.4,"{'Action','Science Fiction','Adventure','Thriller'}",R,"","Replicant"
2001,cb223900-6333-11e6-afcd-a45e60eb67c5,6.9,"{'Drama','Crime'}",R,"{'small-town','con-man','hairdresser'}","The Man Who Wasn't There"
2001,cb1f7791-6333-11e6-bde8-a45e60eb67c5,5.9,"{'Drama','Romance','Thriller'}",R,"{'police-officer','car-crash'}","Angel Eyes"
2001,cb29f942-6333-11e6-b419-a45e60eb67c5,5.5,"{'Drama','Comedy'}",R,"{'infidelity','party','ecstasy'}","The Anniversary Party"
2001,cb1d9326-6333-11e6-afab-a45e60eb67c5,7.1,"{'Romance','Drama','Music'}",PG-13,"{'duke','musical','writer''s-block'}","Moulin Rouge!"
2001,cb1d8cf0-6333-11e6-a235-a45e60eb67c5,7.0,"{'Comedy','Fantasy','Animation','Adventure','Family'}",PG,"{'liberation','castle','lordship'}","Shrek"
2001,cb1d29a6-6333-11e6-9fa2-a45e60eb67c5,5.8,"{'Comedy'}",R,"{'human-evolution','individual','philosophy'}","Human Nature"
2001,cb1d6be6-6333-11e6-80a4-a45e60eb67c5,6.4,"{'War'}",PG-13,"{'second-world-war','patriotism','hawaii'}","Pearl Harbor"
2001,cb24ea91-6333-11e6-bdc5-a45e60eb67c5,5.3,"{'Action','Comedy'}",PG-13,"{'business-man','thief','master-thief'}","What's the Worst That Could Happen?"
2001,cb228ea8-6333-11e6-b738-a45e60eb67c5,4.6,"{'Action','Comedy'}",PG-13,"{'employee','car-crash','wissenschaftlerin'}","The Animal"
2001,cb20fb07-6333-11e6-a1c4-a45e60eb67c5,6.0,"{'Action','Thriller','Crime'}",R,"{'police-sniper','wire','two-way-mirror'}","Swordfish"
2001,cb1e5c8f-6333-11e6-a014-a45e60eb67c5,5.5,"{'Action','Fantasy','Adventure','Thriller'}",PG-13,"{'riddle','poem','treasure'}","Lara Croft: Tomb Raider"
2001,cb2bbb0f-6333-11e6-9f4d-a45e60eb67c5,5.9,"{'Action','Comedy','Foreign'}",R,"","The Parole Officer"
2001,cb224d30-6333-11e6-9919-a45e60eb67c5,6.2,"{'Science Fiction','Animation','Adventure','Family'}",PG,"{'versunkene-stadt','atlantis','sea'}","Atlantis: The Lost Empire"
2001,cb1e04f0-6333-11e6-be54-a45e60eb67c5,6.9,"{'Drama','Comedy'}",R,"{'art-class','plaster','record-collector'}","Ghost World"
2001,cb2240f8-6333-11e6-9b47-a45e60eb67c5,4.8,"{'Romance','Fantasy','Comedy','Family'}",PG,"{'wald','veterinarian','bär'}","Dr. Dolittle 2"
2001,cb211840-6333-11e6-85a8-a45e60eb67c5,6.3,"{'Action','Thriller','Crime'}",PG-13,"{'car-race','street-gang','undercover'}","The Fast and the Furious"
2001,cb1d61b3-6333-11e6-ba22-a45e60eb67c5,6.4,"{'Drama','Science Fiction','Adventure'}",PG-13,"{'artificial-intelligence','marsmenschen','ocean'}","A.I. Artificial Intelligence"
2001,cb264cd4-6333-11e6-a9d2-a45e60eb67c5,7.3,"{'Drama','Comedy','Crime'}",R,"{'intolerance','single-parent','bootlegger'}","Baby Boy"
2001,cb221f2e-6333-11e6-9951-a45e60eb67c5,6.4,"{'Drama','Romance'}",PG-13,"{'lovesickness','jugendschwarm','cutting-the-cord'}","Crazy/Beautiful"
2001,cb220119-6333-11e6-812a-a45e60eb67c5,5.3,"{'Action','Comedy'}",PG-13,"{'drogenboß','musical','ladykiller'}","Pootie Tang"
2001,cb1e766b-6333-11e6-a172-a45e60eb67c5,5.3,"{'Science Fiction','Fantasy','Animation','Adventure','Action','Thriller'}",PG-13,"{'battle-assignment','marsmenschen','wissenschaftlerin'}","Final Fantasy: The Spirits Within"
2001,cb226ef0-6333-11e6-b742-a45e60eb67c5,4.8,"{'Comedy','Family'}",PG,"{'puppy','governance','fight'}","Cats & Dogs"
2001,cb1e7fc2-6333-11e6-8e7d-a45e60eb67c5,6.3,"{'Action','Thriller','Crime'}",R,"{'paris','rauschgift'}","Kiss of the Dragon"
2001,cb202214-6333-11e6-ae12-a45e60eb67c5,6.1,"{'Comedy'}",PG-13,"{'harvard-law-school','smart-blonde','black-female-judge'}","Legally Blonde"
2001,cb261d66-6333-11e6-9533-a45e60eb67c5,6.2,"{'Action','Comedy','Thriller'}",R,"","Made"
2001,cb22d2d4-6333-11e6-be73-a45e60eb67c5,6.7,"{'Action','Thriller','Crime'}",R,"{'scepter','customs-house','jewelry-heist'}","The Score"
2001,cb1d12ae-6333-11e6-b73c-a45e60eb67c5,5.6,"{'Action','Science Fiction','Adventure','Thriller'}",PG-13,"{'dinosaurier','exotic-island','dna'}","Jurassic Park III"
2001,cb2316ae-6333-11e6-99ab-a45e60eb67c5,5.5,"{'Romance','Comedy'}",PG-13,"{'film-business','film-producer','wife-husband-relationship'}","America's Sweethearts"
2001,cb30a6fa-6333-11e6-af71-a45e60eb67c5,5.0,"{'Action','Horror'}",R,"{'vampire'}","The Breed"
2001,cb1ccb3d-6333-11e6-b6e8-a45e60eb67c5,8.1,"{'Fantasy','Animation','Adventure','Family'}",PG,"{'twilight','magic','witch'}","Spirited Away"
2001,cb231968-6333-11e6-9677-a45e60eb67c5,4.3,"{'Science Fiction','Horror'}",R,"{'einfrieren','weltall','wissenschaftlerin'}","Jason X"
2001,cb1da7bd-6333-11e6-9ca6-a45e60eb67c5,5.5,"{'Action','Science Fiction','Adventure','Thriller'}",PG-13,"{'gorilla','space-marine','space-suit'}","Planet of the Apes"
2001,cb1e886e-6333-11e6-bed0-a45e60eb67c5,6.4,"{'Comedy'}",R,"{'indie','summer-camp','adolescence'}","Wet Hot American Summer"
2001,cb213870-6333-11e6-b25a-a45e60eb67c5,5.9,"{'Comedy','Adventure'}",PG-13,"{'running','casino','millionar'}","Rat Race"
2001,cb1e6a8c-6333-11e6-8424-a45e60eb67c5,5.9,"{'Drama','Mystery','Romance'}",R,"{'cuba','denunziation','women'}","Original Sin"
2001,cb1f4e3d-6333-11e6-81ca-a45e60eb67c5,6.4,"{'Action','Comedy','Thriller','Crime'}",PG-13,"{'duringcreditsstinger'}","Rush Hour 2"
2001,cb2130fa-6333-11e6-9eed-a45e60eb67c5,6.1,"{'Romance','Comedy','Family'}",G,"{'grandmother-granddaughter-realtion','jugendschwarm','falsche-freunde'}","The Princess Diaries"
2001,cb1ec52e-6333-11e6-99eb-a45e60eb67c5,6.1,"{'Mystery','Romance','Comedy','Thriller','Crime'}",PG-13,"{'indie','hypnosis'}","The Curse of the Jade Scorpion"
2001,cb1ec0e8-6333-11e6-b203-a45e60eb67c5,5.9,"{'Romance','Comedy'}",R,"{'tantra','superglue','sex-comedy'}","American Pie 2"
2001,cb23efc7-6333-11e6-a945-a45e60eb67c5,5.7,"{'Action','Animation','Family','Adventure','Comedy'}",PG,"{'tödliches-virus','cold','flu'}","Osmosis Jones"
2001,cb364fc5-6333-11e6-a212-a45e60eb67c5,7.5,"{'Drama','Romance'}",R,"","On the Edge"
2001,cb226823-6333-11e6-986b-a45e60eb67c5,6.0,"{'Mystery','Horror'}",R,"{'lunatic-asylum','schizophrenia','psychology'}","Session 9"
2001,cb1e4f66-6333-11e6-a541-a45e60eb67c5,7.0,"{'Drama','Mystery','Horror','Thriller'}",PG-13,"{'channel-islands','nanny','haunted-house'}","The Others"
2001,cb247c7d-6333-11e6-bc08-a45e60eb67c5,5.9,"{'Action','Western'}",PG-13,"{'horse','outlaw','sheriff'}","American Outlaws"
2001,cb25add7-6333-11e6-91d1-a45e60eb67c5,5.2,"{'Drama','Romance','Horror','Comedy'}",PG-13,"{'indie','woman-director'}","Tortilla Soup"
2001,cb2a0be3-6333-11e6-937c-a45e60eb67c5,4.4,"{'Drama','Romance','Comedy'}",PG-13,"{'baseball','sport','beach'}","Summer Catch"
2001,cb20f463-6333-11e6-ad2b-a45e60eb67c5,4.7,"{'Drama','Romance','Comedy','Adventure'}",PG-13,"{'niagara-falls','krankheit','lovesickness'}","Bubble Boy"
2001,cb215e17-6333-11e6-8f00-a45e60eb67c5,4.7,"{'Action','Science Fiction','Horror'}",R,"{'hung-upside-down','cavern','battering'}","Ghosts of Mars"
2001,cb1e9942-6333-11e6-96b1-a45e60eb67c5,6.3,"{'Comedy'}",R,"{'monkey-actor','self-mocking','film-making'}","Jay and Silent Bob Strike Back"
2001,cb26f2b0-6333-11e6-9e69-a45e60eb67c5,4.6,"{'Drama'}",R,"{'indie','woman-director'}","Thirteen Conversations About One Thing"
2001,cb1e3473-6333-11e6-a57a-a45e60eb67c5,6.0,"{'Action','Drama','Comedy','History'}",R,"{'japan','scotland','traitor'}","To End All Wars"
2001,cb1e6fe3-6333-11e6-bcf5-a45e60eb67c5,6.0,"{'Comedy','Thriller','Crime'}",R,"{'mail-order-bride'}","Birthday Girl"
